,REGION,DISTRICT,WARD,MTAA/VILLAGE,KITONGOJI,POSTCODE
34,SHINYANGA,KISHAPU,Mwasubi,Itongoitale,Maendeleo,37527
35,SHINYANGA,KISHAPU,Mwasubi,Itongoitale,Ujamaa,37527
36,SHINYANGA,KISHAPU,Mwasubi,Itongoitale,Mwayunge,37527
37,SHINYANGA,KISHAPU,Mwasubi,Itongoitale,Muungano,37527
38,SHINYANGA,KISHAPU,Mwasubi,Itongoitale,Mwabakima,37527
0,SHINYANGA,KISHAPU,Mwasubi,Itongoitale,Nguvukazi,37527
1,SHINYANGA,KISHAPU,Mwasubi,Itongoitale,Mshikamano,37527
2,SHINYANGA,KISHAPU,Igaga,Dugushilu,Dugushilu,37528
3,SHINYANGA,KISHAPU,Igaga,Dugushilu,Butulwa,37528
4,SHINYANGA,KISHAPU,Igaga,Dugushilu,Mwamabele,37528
5,SHINYANGA,KISHAPU,Igaga,Dugushilu,Bukingw'aminzi,37528
6,SHINYANGA,KISHAPU,Igaga,Dugushilu,Mwasakwa,37528
7,SHINYANGA,KISHAPU,Igaga,Igaga ''A'',Itengeja,37528
8,SHINYANGA,KISHAPU,Igaga,Igaga ''A'',Ikangala,37528
9,SHINYANGA,KISHAPU,Igaga,Igaga ''A'',Jitulu,37528
10,SHINYANGA,KISHAPU,Igaga,Igaga ''A'',Itinje,37528
11,SHINYANGA,KISHAPU,Igaga,Igaga ''A'',Sulagi,37528
12,SHINYANGA,KISHAPU,Igaga,Igaga''B'',Nhobola,37528
13,SHINYANGA,KISHAPU,Igaga,Igaga''B'',Moshi,37528
14,SHINYANGA,KISHAPU,Igaga,Igaga''B'',Winenekeja,37528
15,SHINYANGA,KISHAPU,Igaga,Igaga''B'',Jagawelile,37528
16,SHINYANGA,KISHAPU,Igaga,Igaga''B'',Igaga,37528
17,SHINYANGA,KISHAPU,Idukilo,Bulima,Bulima,37529
18,SHINYANGA,KISHAPU,Idukilo,Bulima,Busule,37529
19,SHINYANGA,KISHAPU,Idukilo,Bulima,Ikulusi,37529
20,SHINYANGA,KISHAPU,Idukilo,Bulima,Misungwi,37529
21,SHINYANGA,KISHAPU,Idukilo,Bulima,Mwamakelemo,37529
22,SHINYANGA,KISHAPU,Idukilo,Idukilo,Idukilo,37529
23,SHINYANGA,KISHAPU,Idukilo,Idukilo,Ikulusi,37529
24,SHINYANGA,KISHAPU,Idukilo,Idukilo,Majengo,37529
25,SHINYANGA,KISHAPU,Idukilo,Idukilo,Buganika,37529
26,SHINYANGA,KISHAPU,Idukilo,Idukilo,Mwabananuki,37529
27,SHINYANGA,KISHAPU,Idukilo,Sanjo,Sanjo,37529
28,SHINYANGA,KISHAPU,Idukilo,Sanjo,Mwajiluto,37529
29,SHINYANGA,KISHAPU,Idukilo,Sanjo,Ushirika,37529
30,SHINYANGA,KISHAPU,Idukilo,Sanjo,Bugeke,37529
31,SHINYANGA,KISHAPU,Idukilo,Sanjo,Mwabayanda,37529
32,SHINYANGA,KISHAPU,Idukilo,Igumangobo,Igumangobo,37529
33,SHINYANGA,KISHAPU,Idukilo,Igumangobo,Mwamadulu,37529
34,SHINYANGA,KISHAPU,Idukilo,Igumangobo,Lubaga,37529
35,SHINYANGA,KISHAPU,Idukilo,Igumangobo,Mwamala,37529
36,SHINYANGA,KISHAPU,Idukilo,Igumangobo,Itinje,37529
1,SIMIYU,BARIADI,Bariadi,Viwandani,KITONGOJI,39101
2,SIMIYU,BARIADI,Bariadi,Majengo,KITONGOJI,39101
3,SIMIYU,BARIADI,Bariadi,Kidinda,KITONGOJI,39101
4,SIMIYU,BARIADI,Bariadi,Buzunza,KITONGOJI,39101
5,SIMIYU,BARIADI,Bariadi,Nyangaka,KITONGOJI,39101
6,SIMIYU,BARIADI,Bariadi,Bariadi,KITONGOJI,39101
7,SIMIYU,BARIADI,Bunamhala,Bunamhala,KITONGOJI,39102
8,SIMIYU,BARIADI,Bunamhala,Songambele,KITONGOJI,39102
9,SIMIYU,BARIADI,Bunamhala,Kidalimanda,KITONGOJI,39102
10,SIMIYU,BARIADI,Bunamhala,Itongo,KITONGOJI,39102
11,SIMIYU,BARIADI,Bunamhala,Mwamhuba,KITONGOJI,39102
12,SIMIYU,BARIADI,Bunamhala,Imalilo,KITONGOJI,39102
13,SIMIYU,BARIADI,Bunamhala,Mahaha,KITONGOJI,39102
14,SIMIYU,BARIADI,Bunamhala,Isanzu,KITONGOJI,39102
15,SIMIYU,BARIADI,Bunamhala,Kilulu,KITONGOJI,39102
16,SIMIYU,BARIADI,Bunamhala,Mwanzimbila,KITONGOJI,39102
17,SIMIYU,BARIADI,Bunamhala,Giriku,KITONGOJI,39102
18,SIMIYU,BARIADI,Bunamhala,Sakayi,KITONGOJI,39102
19,SIMIYU,BARIADI,Bunamhala,Ng'wakibolo,KITONGOJI,39102
20,SIMIYU,BARIADI,Somanda,Yoma,KITONGOJI,39103
21,SIMIYU,BARIADI,Somanda,Nyamhimbi,KITONGOJI,39103
22,SIMIYU,BARIADI,Somanda,Izunya,KITONGOJI,39103
23,SIMIYU,BARIADI,Somanda,Bomani,KITONGOJI,39103
24,SIMIYU,BARIADI,Somanda,Somanda,KITONGOJI,39103
25,SIMIYU,BARIADI,Somanda,Ntuzu,KITONGOJI,39103
26,SIMIYU,BARIADI,Somanda,Kisiwani,KITONGOJI,39103
27,SIMIYU,BARIADI,Somanda,Sanungu,KITONGOJI,39103
28,SIMIYU,BARIADI,Somanda,Nyaumata,KITONGOJI,39103
29,SIMIYU,BARIADI,Somanda,Mahina,KITONGOJI,39103
30,SIMIYU,BARIADI,Sima,Sokoni,KITONGOJI,39104
31,SIMIYU,BARIADI,Sima,Salunda,KITONGOJI,39104
32,SIMIYU,BARIADI,Sima,Lyalu,KITONGOJI,39104
33,SIMIYU,BARIADI,Sima,Sima,KITONGOJI,39104
34,SIMIYU,BARIADI,Sima,Budeka,KITONGOJI,39104
35,SIMIYU,BARIADI,Sima,Butiama,KITONGOJI,39104
36,SIMIYU,BARIADI,Sima,Ng'waswale,KITONGOJI,39104
37,SIMIYU,BARIADI,Malambo,Voda,KITONGOJI,39105
38,SIMIYU,BARIADI,Malambo,Sima Juu,KITONGOJI,39105
0,SIMIYU,BARIADI,Malambo,Malambo,KITONGOJI,39105
1,SIMIYU,BARIADI,Malambo,Benki,KITONGOJI,39105
2,SIMIYU,BARIADI,Malambo,Gitoya,KITONGOJI,39105
3,SIMIYU,BARIADI,Malambo,Ngashanda,KITONGOJI,39105
4,SIMIYU,BARIADI,Sakwe,Sakwe,Sakwe Madukani,39106
5,SIMIYU,BARIADI,Sakwe,Sakwe,Mwabulyochi,39106
6,SIMIYU,BARIADI,Sakwe,Sakwe,Songambele,39106
7,SIMIYU,BARIADI,Sakwe,Sakwe,Mwagala,39106
8,SIMIYU,BARIADI,Sakwe,Sakwe,Bukangilija,39106
9,SIMIYU,BARIADI,Sakwe,Sakwe,Busulwa,39106
10,SIMIYU,BARIADI,Sakwe,Sakwe,Nyanya,39106
11,SIMIYU,BARIADI,Sakwe,Ibulyu,Madukani,39106
12,SIMIYU,BARIADI,Sakwe,Ibulyu,Ilomelo,39106
13,SIMIYU,BARIADI,Sakwe,Ibulyu,Mwabasabi,39106
14,SIMIYU,BARIADI,Sakwe,Ibulyu,Lugongo,39106
15,SIMIYU,BARIADI,Sakwe,Ibulyu,Mwagabate,39106
16,SIMIYU,BARIADI,Sakwe,Ibulyu,Mhango,39106
17,SIMIYU,BARIADI,Sakwe,Ibulyu,Gingali,39106
18,SIMIYU,BARIADI,Sakwe,Ng'wangimu,Mwamashunula,39106
19,SIMIYU,BARIADI,Sakwe,Ng'wangimu,Ngowa,39106
20,SIMIYU,BARIADI,Sakwe,Ng'wangimu,Daduga,39106
21,SIMIYU,BARIADI,Sakwe,Ng'wangimu,Nyandekwa,39106
22,SIMIYU,BARIADI,Sakwe,Ng'wangimu,Nkologoma,39106
23,SIMIYU,BARIADI,Mhango,Mbiti Mlimani,Nkologoma,39107
24,SIMIYU,BARIADI,Mhango,Mbiti Sokoni,Nkologoma,39107
25,SIMIYU,BARIADI,Mhango,Mhango,Nkologoma,39107
26,SIMIYU,BARIADI,Mhango,Isengwa,Nkologoma,39107
27,SIMIYU,BARIADI,Mhango,Shimbale,Nkologoma,39107
28,SIMIYU,BARIADI,Mhango,Isanga,Nkologoma,39107
29,SIMIYU,BARIADI,Mhango,Ngogote,Nkologoma,39107
30,SIMIYU,BARIADI,Mhango,Busulwa,Nkologoma,39107
31,SIMIYU,BARIADI,Kasoli,Kasoli,Kasoli A,39108
32,SIMIYU,BARIADI,Kasoli,Kasoli,Kasoli B,39108
33,SIMIYU,BARIADI,Kasoli,Kasoli,Mwamagelani A,39108
34,SIMIYU,BARIADI,Kasoli,Kasoli,Mwamagelani B,39108
35,SIMIYU,BARIADI,Kasoli,Kasoli,Busese A,39108
36,SIMIYU,BARIADI,Kasoli,Kasoli,Busese B,39108
37,SIMIYU,BARIADI,Kasoli,Kasoli,Mitundu A,39108
38,SIMIYU,BARIADI,Kasoli,Kasoli,Mitundu B,39108
0,SIMIYU,BARIADI,Kasoli,Kasoli,Mwagoyayi A,39108
1,SIMIYU,BARIADI,Kasoli,Kasoli,Mwagoyayi B,39108
2,SIMIYU,BARIADI,Kasoli,Mwamlapa,Mwamlapa,39108
3,SIMIYU,BARIADI,Kasoli,Mwamlapa,Busese,39108
4,SIMIYU,BARIADI,Kasoli,Mwamlapa,Wichamoyo,39108
5,SIMIYU,BARIADI,Kasoli,Mwamlapa,Ng'wamahala,39108
6,SIMIYU,BARIADI,Kasoli,Mwamlapa,Nkungu,39108
7,SIMIYU,BARIADI,Kasoli,Mwamlapa,Busumabu,39108
8,SIMIYU,BARIADI,Kasoli,Nduha,Nduha,39108
9,SIMIYU,BARIADI,Kasoli,Nduha,Fune,39108
10,SIMIYU,BARIADI,Kasoli,Nduha,Bugong'hwa,39108
11,SIMIYU,BARIADI,Kasoli,Nduha,Ng'wabakanga,39108
12,SIMIYU,BARIADI,Kasoli,Nduha,Imalilo,39108
13,SIMIYU,BARIADI,Kilalo,Kilalo,Kilalo,39109
14,SIMIYU,BARIADI,Kilalo,Kilalo,Kilabela,39109
15,SIMIYU,BARIADI,Kilalo,Kilalo,Buchela,39109
16,SIMIYU,BARIADI,Kilalo,Kilalo,Mkapa,39109
17,SIMIYU,BARIADI,Kilalo,Kilalo,Ushirika,39109
18,SIMIYU,BARIADI,Kilalo,Nyamisagusa,Nyamisagusa 'A',39109
19,SIMIYU,BARIADI,Kilalo,Nyamisagusa,Nyamisagusa 'B',39109
20,SIMIYU,BARIADI,Kilalo,Nyamisagusa,Maguhwa,39109
21,SIMIYU,BARIADI,Kilalo,Nyamisagusa,Ng'wakuzuka,39109
22,SIMIYU,BARIADI,Kilalo,Nyamisagusa,Mtoni,39109
23,SIMIYU,BARIADI,Kilalo,Nyamisagusa,Nyerere,39109
24,SIMIYU,BARIADI,Kilalo,Nyamisagusa,Mwandu,39109
25,SIMIYU,BARIADI,Kilalo,Nyamisagusa,Ng'washepi,39109
26,SIMIYU,BARIADI,Kilalo,Nyamisagusa,Ng'wabukuliwa,39109
27,SIMIYU,BARIADI,Kilalo,Nyamisagusa,Busese,39109
28,SIMIYU,BARIADI,Kilalo,Kilalo Mashariki,Mwahumha,39109
29,SIMIYU,BARIADI,Kilalo,Kilalo Mashariki,Mwamola,39109
30,SIMIYU,BARIADI,Kilalo,Kilalo Mashariki,Bondeni,39109
31,SIMIYU,BARIADI,Kilalo,Kilalo Mashariki,Nghesha,39109
32,SIMIYU,BARIADI,Kilalo,Kilalo Mashariki,Kilalo Mashariki,39109
33,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi B,Mtoni,39109
34,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi B,Itale,39109
35,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi B,Madukani,39109
36,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi B,Ng'wamganda,39109
37,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi B,Kulyande,39109
38,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi B,Ng'wasabale,39109
0,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi B,Nyamikonze,39109
1,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi B,Mitimirefu,39109
2,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi B,Muungano,39109
3,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi B,Nyangubu,39109
4,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi A,Ikungulyambeshi,39109
5,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi A,Ng'wabagalu,39109
6,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi A,Ng'wamanala,39109
7,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi A,Ng'wagoyayi,39109
8,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi A,Kadoto,39109
9,SIMIYU,BARIADI,Kilalo,Ikungulyambeshi A,Butalwa,39109
10,SIMIYU,BARIADI,Gambosi,Nyamswa,Nyamswa,39110
11,SIMIYU,BARIADI,Gambosi,Nyamswa,Nyamatala,39110
12,SIMIYU,BARIADI,Gambosi,Nyamswa,Mwangimu,39110
13,SIMIYU,BARIADI,Gambosi,Nyamswa,Ipililo,39110
14,SIMIYU,BARIADI,Gambosi,Nyamswa,Ngwabayanda,39110
15,SIMIYU,BARIADI,Gambosi,Nyamswa,Igoma,39110
16,SIMIYU,BARIADI,Gambosi,Gambosi,Mabatini,39110
17,SIMIYU,BARIADI,Gambosi,Gambosi,Madukani,39110
18,SIMIYU,BARIADI,Gambosi,Gambosi,Magungulu,39110
19,SIMIYU,BARIADI,Gambosi,Gambosi,Ng'waulugobi,39110
20,SIMIYU,BARIADI,Gambosi,Gambosi,Mwanshela,39110
21,SIMIYU,BARIADI,Gambosi,Gambosi,Mwafaru,39110
22,SIMIYU,BARIADI,Gambosi,Gambosi,Bugabu,39110
23,SIMIYU,BARIADI,Gambosi,Gambosi,Mwabuki,39110
24,SIMIYU,BARIADI,Gambosi,Gambosi,Isebanda,39110
25,SIMIYU,BARIADI,Ngulyati,Ngulyati,Lamboni,39111
26,SIMIYU,BARIADI,Ngulyati,Ngulyati,Sokoni,39111
27,SIMIYU,BARIADI,Ngulyati,Ngulyati,Mlimani,39111
28,SIMIYU,BARIADI,Ngulyati,Ngulyati,Kadoto A,39111
29,SIMIYU,BARIADI,Ngulyati,Ngulyati,Ng'wabung'ando,39111
30,SIMIYU,BARIADI,Ngulyati,Ngulyati,Madukani,39111
31,SIMIYU,BARIADI,Ngulyati,Ngulyati,Nyamatala,39111
32,SIMIYU,BARIADI,Ngulyati,Nyangunge,Madukani,39111
33,SIMIYU,BARIADI,Ngulyati,Nyangunge,Mwamola,39111
34,SIMIYU,BARIADI,Ngulyati,Nyangunge,Nyambuli,39111
35,SIMIYU,BARIADI,Ngulyati,Nyangunge,Ng'hesha,39111
36,SIMIYU,BARIADI,Ngulyati,Ngalla,Ngalla Shuleni,39111
37,SIMIYU,BARIADI,Ngulyati,Ngalla,Nyamiselya,39111
38,SIMIYU,BARIADI,Ngulyati,Ngalla,Kabale,39111
0,SIMIYU,BARIADI,Ngulyati,Ngalla,Mwaumanungu,39111
1,SIMIYU,BARIADI,Ngulyati,Nyasosi,Mwamalale,39111
2,SIMIYU,BARIADI,Ngulyati,Nyasosi,Nyasosi,39111
3,SIMIYU,BARIADI,Ngulyati,Nyasosi,Lukalangwa,39111
4,SIMIYU,BARIADI,Ngulyati,Nyasosi,Kadoto B,39111
5,SIMIYU,BARIADI,Nkololo,Mwamoto,Mwamoto,39112
6,SIMIYU,BARIADI,Nkololo,Mwamoto,Sanungu,39112
7,SIMIYU,BARIADI,Nkololo,Mwamoto,Belegedi,39112
8,SIMIYU,BARIADI,Nkololo,Mwamoto,Mwabagikulu Darajani,39112
9,SIMIYU,BARIADI,Nkololo,Nkololo,Ng'hulo,39112
10,SIMIYU,BARIADI,Nkololo,Nkololo,Bukiligulu,39112
11,SIMIYU,BARIADI,Nkololo,Nkololo,Idahilo Mjini,39112
12,SIMIYU,BARIADI,Nkololo,Nkololo,Nkololo A,39112
13,SIMIYU,BARIADI,Nkololo,Nkololo,Nkololo B,39112
14,SIMIYU,BARIADI,Nkololo,Nkololo,Idahilo Kijijini,39112
15,SIMIYU,BARIADI,Nkololo,Nkololo,Betta,39112
16,SIMIYU,BARIADI,Nkololo,Nkololo,Zanzibar,39112
17,SIMIYU,BARIADI,Nkololo,Nkololo,Isanga,39112
18,SIMIYU,BARIADI,Nkololo,Bubale,Bubale A,39112
19,SIMIYU,BARIADI,Nkololo,Bubale,Bubale B,39112
20,SIMIYU,BARIADI,Nkololo,Bubale,Songolati,39112
21,SIMIYU,BARIADI,Nkololo,Bubale,Mwakitamoga,39112
22,SIMIYU,BARIADI,Nkololo,Bubale,Nkololo Mbugani,39112
23,SIMIYU,BARIADI,Nkololo,Bubale,Mji wa Zamani,39112
24,SIMIYU,BARIADI,Nkololo,Mwabadimi,Mwabadimi,39112
25,SIMIYU,BARIADI,Nkololo,Mwabadimi,Mwamalula,39112
26,SIMIYU,BARIADI,Nkololo,Mwabadimi,Giyuki,39112
27,SIMIYU,BARIADI,Nkololo,Mwabadimi,Mwatenga,39112
28,SIMIYU,BARIADI,Nkololo,Mwabadimi,Igengeli,39112
29,SIMIYU,BARIADI,Nkololo,Mwabadimi,Mwabagikulu juu,39112
30,SIMIYU,BARIADI,Nkololo,Chungu cha bawawa,Chungu Madukani,39112
31,SIMIYU,BARIADI,Nkololo,Chungu cha bawawa,Mwamabuyubuyu,39112
32,SIMIYU,BARIADI,Nkololo,Chungu cha bawawa,Ikungulyaboba,39112
33,SIMIYU,BARIADI,Nkololo,Chungu cha bawawa,Mwangokayape,39112
34,SIMIYU,BARIADI,Nkololo,Chungu cha bawawa,Huhulya,39112
35,SIMIYU,BARIADI,Nkololo,Chungu cha bawawa,Badagi,39112
36,SIMIYU,BARIADI,Nkololo,Chungu cha bawawa,Mwabola,39112
37,SIMIYU,BARIADI,Mwaubingi,Gasuma,Madukani 'A',39113
38,SIMIYU,BARIADI,Mwaubingi,Gasuma,Madukani 'B',39113
0,SIMIYU,BARIADI,Mwaubingi,Gasuma,Mlimani,39113
1,SIMIYU,BARIADI,Mwaubingi,Gasuma,Mwachalala,39113
2,SIMIYU,BARIADI,Mwaubingi,Gasuma,Ikungulyashimba,39113
3,SIMIYU,BARIADI,Mwaubingi,Mwaubingi,Isanga 'A',39113
4,SIMIYU,BARIADI,Mwaubingi,Mwaubingi,Isanga 'B',39113
5,SIMIYU,BARIADI,Mwaubingi,Mwaubingi,Guya,39113
6,SIMIYU,BARIADI,Mwaubingi,Mwaubingi,Mikuyuni,39113
7,SIMIYU,BARIADI,Mwaubingi,Mwaubingi,Mwaubingi,39113
8,SIMIYU,BARIADI,Mwaubingi,Bulumbaka,Bulumbaka 'A',39113
9,SIMIYU,BARIADI,Mwaubingi,Bulumbaka,Bulumbaka 'B',39113
10,SIMIYU,BARIADI,Mwaubingi,Bulumbaka,Ihula,39113
11,SIMIYU,BARIADI,Mwaubingi,Bulumbaka,Sanga,39113
12,SIMIYU,BARIADI,Mwaubingi,Bulumbaka,Mwashipalu,39113
13,SIMIYU,BARIADI,Mwaubingi,Bulumbaka,Maganzo,39113
14,SIMIYU,BARIADI,Mwaubingi,Bulumbaka,Ihama,39113
15,SIMIYU,BARIADI,Mwaubingi,Bulumbaka,Duma,39113
16,SIMIYU,BARIADI,Mwaubingi,Bulumbaka,Mwamalumbi,39113
17,SIMIYU,BARIADI,Mwadobana,Mwadobana,Ipanga,39114
18,SIMIYU,BARIADI,Mwadobana,Mwadobana,Itinje,39114
19,SIMIYU,BARIADI,Mwadobana,Mwadobana,Mkuyuni,39114
20,SIMIYU,BARIADI,Mwadobana,Mwadobana,Mwasinong'hela,39114
21,SIMIYU,BARIADI,Mwadobana,Mwadobana,Mwankima,39114
22,SIMIYU,BARIADI,Mwadobana,Mwadobana,Muungano,39114
23,SIMIYU,BARIADI,Mwadobana,Mwadobana,Mwababuli,39114
24,SIMIYU,BARIADI,Mwadobana,Ikungulyandili,Ilula,39114
25,SIMIYU,BARIADI,Mwadobana,Ikungulyandili,Madukani,39114
26,SIMIYU,BARIADI,Mwadobana,Ikungulyandili,Ibambasi,39114
27,SIMIYU,BARIADI,Mwadobana,Ikungulyandili,Mwaukueda,39114
28,SIMIYU,BARIADI,Mwadobana,Ikungulyandili,Mwamanala,39114
29,SIMIYU,BARIADI,Mwadobana,Ikungulyandili,Gidashida,39114
30,SIMIYU,BARIADI,Mwadobana,Ikungulyandili,Migongwani,39114
31,SIMIYU,BARIADI,Mwadobana,Byuna,Byuna,39114
32,SIMIYU,BARIADI,Mwadobana,Byuna,Gingilyani,39114
33,SIMIYU,BARIADI,Mwadobana,Byuna,Mbugani,39114
34,SIMIYU,BARIADI,Mwadobana,Byuna,Madukani,39114
35,SIMIYU,BARIADI,Mwadobana,Byuna,Isese,39114
36,SIMIYU,BARIADI,Mwadobana,Mwabuluda,Mwabuluda,39114
37,SIMIYU,BARIADI,Mwadobana,Mwabuluda,Matale,39114
38,SIMIYU,BARIADI,Mwadobana,Mwabuluda,Isolo,39114
0,SIMIYU,BARIADI,Mwadobana,Mwabuluda,Nyamigunga,39114
1,SIMIYU,BARIADI,Mwadobana,Mwabuluda,Ilula,39114
2,SIMIYU,BARIADI,Nkindwabiye,Songambele,Songambele,39115
3,SIMIYU,BARIADI,Nkindwabiye,Songambele,Mwakitwalya,39115
